sample,0,1,2,3,4,5,6,7,8,9
SAMPLE 1645,-0.28580734,0.32504085,-0.24163397,-0.6913229,-0.9823644,-0.09919751,0.23699632,-0.16817388,1.1322416,-0.0582447
SAMPLE 1646,-0.055047832,0.3860713,-0.34032527,0.26678783,-0.5063532,-0.1410106,0.122201614,-0.37378037,1.001176,-0.0512792
SAMPLE 1647,0.063994676,0.37599784,-0.35196823,0.17672507,-0.44677714,-0.23543987,-0.0104979435,-0.4332844,1.0729108,-0.21010081
SAMPLE 1648,-0.36387396,0.04699821,-0.2027494,0.058775328,-0.47313264,0.099862225,-0.019628802,-0.20546272,1.2204016,0.31711516
SAMPLE 1649,-0.36585912,0.123813406,-0.19973487,-0.0044682086,-0.46918213,0.019267974,0.14709926,-0.17150573,1.3753945,0.26492503
SAMPLE 1650,-0.30349833,0.32700825,-0.22660469,-0.5622795,-1.0089526,-0.09860742,0.14165764,-0.1712979,1.1828882,0.011596056
SAMPLE 1651,-0.20579895,0.48745456,-0.12971526,-0.4470812,-0.9323463,-0.3655797,0.47338736,-0.22902484,1.5063617,0.085169554
SAMPLE 1652,-0.30545628,0.21594113,-0.17485587,-0.41655642,-0.6823731,-0.12659636,-0.021518752,-0.16715464,1.1664096,0.12867247
SAMPLE 1653,-0.40431562,0.10054515,-0.23072445,-0.11413001,-0.61659205,-0.046624966,-0.08587006,-0.19196177,1.3985698,0.34048927
SAMPLE 1654,-0.3560102,0.12563291,-0.22196455,0.26923904,-0.5909582,0.08168118,-0.100711,-0.15513077,0.9870347,0.2988181
SAMPLE 1655,-0.4155437,0.11172239,-0.33333683,-0.019412616,-0.6337328,0.084035456,-0.012335208,-0.15414867,1.2990767,0.28392944
SAMPLE 1656,-0.3770149,0.1009355,-0.30680996,0.003851096,-0.48992035,-0.029859317,-0.097053364,-0.1977196,1.2576541,0.2961921
SAMPLE 1657,-0.42994234,0.2833461,0.4069301,-0.26324227,-0.97498727,0.34851056,0.30306023,-0.21221262,1.08972,0.46234834
SAMPLE 1658,-0.42559916,0.3433388,0.33044702,-0.26784098,-0.75146455,0.56674945,0.19383371,-0.25589556,0.87369245,0.49429867
SAMPLE 1659,-0.2954522,0.29986575,-0.19899881,-0.48396042,-0.57102275,-0.07651502,0.27712518,-0.19035876,1.2669201,-0.09729943
SAMPLE 1660,-0.32417426,0.39059845,-0.04604837,-0.64210165,-0.6587068,0.07440904,0.38662967,-0.2098202,1.1329106,-0.09673535
SAMPLE 1661,-0.33797586,0.1957786,-0.16410631,-0.7037331,-0.73590225,-0.31467235,-0.18812746,-0.12449534,1.2600237,0.074015915
SAMPLE 1662,-0.31395015,0.18591087,-0.1752013,-0.7566292,-0.67299265,-0.2409498,-0.17460722,-0.17280439,1.2424005,0.06934171
SAMPLE 1663,-0.27646583,0.22861443,-0.17106172,-0.59332937,-0.6165072,-0.29358655,-0.084529944,-0.18776663,1.2620054,0.014300064
SAMPLE 1664,-0.4012532,0.4735494,0.23503774,-0.35607448,-0.9854949,-0.92682725,-0.10518617,0.008955192,1.5319594,0.45802528
SAMPLE 1665,0.11639017,0.4072855,-0.41499645,0.4542108,-0.44227043,-0.20881905,0.028586958,-0.48228464,0.9861618,-0.23735489
SAMPLE 1666,0.100171015,0.7377953,0.53874123,-0.08230478,-0.9747263,-0.36413494,0.24100804,-0.5848595,1.1522429,-0.08725089
SAMPLE 1667,0.15642002,0.7676018,-0.2871738,-0.5514822,-0.031598385,-0.20065145,0.05715493,-0.51819736,1.0166584,0.5698903
SAMPLE 1668,-0.34282073,0.18751094,-0.28602684,-0.5915386,-0.6194465,-0.3001345,-0.091370426,-0.105064504,1.2038492,0.01845153
SAMPLE 1669,-0.34932253,0.4980876,0.225715,-0.45831788,-0.2493012,0.23158522,0.7855385,-0.12710194,1.3697877,0.0039492636
SAMPLE 1670,-0.34086958,0.20013799,-0.07306716,-0.67932886,-0.7410866,-0.39411843,-0.06586262,-0.11830085,1.2888143,0.11275595
SAMPLE 1671,-0.314211,0.34735534,-0.114915304,-0.07373308,-0.14337942,-0.13250487,0.41999528,-0.15577428,1.4335403,-0.111205526
SAMPLE 1672,-0.31281996,0.24673787,-0.22530836,-0.78179544,-0.6705939,-0.35110056,-0.09619006,-0.14098503,1.2531073,0.029366523
SAMPLE 1673,0.24022081,1.0236325,0.46889353,-0.43871155,-0.0954823,-0.11440414,0.24317369,-0.5682877,1.2763615,0.61815125
SAMPLE 1674,-0.2870394,0.23209271,-0.44612852,-0.12786408,-0.95527595,-0.33204168,0.34284046,-0.12386588,1.1840522,-0.06958363
SAMPLE 1675,-0.31675252,0.07849675,-0.569035,0.11120822,-1.0467508,-0.89636385,0.33653623,-0.06892993,1.1616368,-0.09298928
SAMPLE 1676,-0.31675667,0.2144226,-0.25954446,-0.03577888,-0.8893135,-0.009264497,0.065160066,-0.1797079,1.1533309,0.14177191
SAMPLE 1677,-0.3246141,0.37836143,0.77745193,-0.510513,-0.38634524,0.4166926,0.29088688,-0.26295418,0.89971906,0.16127235
SAMPLE 1678,-0.34696177,0.20351452,-0.09907996,-0.7392706,-0.73102695,-0.27707887,-0.1361371,-0.1490963,1.2458873,0.072067685
SAMPLE 1679,-0.28522313,0.4439473,0.35409972,-0.69996506,-0.58844256,0.23639132,0.39491668,-0.24245337,1.1263636,0.14052197
SAMPLE 1680,-0.38229787,0.2120417,-0.12809199,-1.0759536,-0.41921112,-0.06387487,0.123837635,-0.104098715,1.1508902,-0.08014678
SAMPLE 1681,-0.33681533,0.14944154,-0.2899968,-0.101658635,-0.63817286,0.026138712,0.03116587,-0.17688678,1.15078,0.21444441
SAMPLE 1682,-0.36464933,0.5722235,0.22204411,-0.16143768,-1.013507,-0.85959995,-0.3141675,-0.020114591,1.5002372,0.44553366
SAMPLE 1683,-0.30625853,0.34605774,-0.09861081,-0.5193197,-0.99748147,-0.3552658,0.44336933,-0.10716696,1.386273,-0.077276535
SAMPLE 1684,-0.37451282,0.3601338,-0.10404763,-0.66985035,-0.6784239,0.27550286,0.40130275,-0.15936807,0.86094457,-0.090490595
SAMPLE 1685,-0.348633,0.3288668,0.03885688,-0.51984096,-0.7987587,0.27308276,0.33252344,-0.14448644,0.8534492,-0.15462373
SAMPLE 1686,-0.22716206,0.09572649,-0.5779469,0.06977022,-0.7426538,-0.7832242,0.38890976,-0.16580522,0.9841445,-0.060734168
SAMPLE 1687,-0.27357596,0.3460998,-0.035272878,-0.8531907,-0.42560723,-0.24230139,0.1544423,-0.18134345,1.3439448,-0.0607519
SAMPLE 1688,-0.36830145,0.58841366,0.15610398,-0.32617575,-1.034626,-0.113480076,0.5969763,-0.10648881,1.3143315,0.063291244
SAMPLE 1689,-0.29946968,0.52862376,0.08832898,-0.3663112,-0.841029,-0.12114958,0.53462875,-0.16528329,1.3019413,0.0063780397
SAMPLE 1690,-0.30493945,0.39708984,-0.18020402,-0.6273026,-1.0584955,0.010735643,0.34376213,-0.199328,0.9896322,-0.028467758
SAMPLE 1691,-0.34081358,0.5505989,0.13411424,-0.38434336,-1.0090665,-0.084531724,0.55213726,-0.13789712,1.309783,-0.0053175935
SAMPLE 1692,-0.3168197,0.33232692,-0.2283071,-0.70473546,-0.81812173,-0.03202775,0.2746304,-0.16937146,1.039475,-0.007118715
SAMPLE 1693,-0.19240446,0.2232566,-0.46675465,-0.29666552,-1.1008807,-0.8211205,0.44026554,-0.15885815,1.2951607,-0.1015294
SAMPLE 1694,-0.42999753,0.20620207,0.8298919,-0.5764121,-0.42487177,0.6921559,0.3019583,-0.22664757,0.9041349,0.3071154
SAMPLE 1695,-0.32974464,0.40780208,0.1618743,-0.6294048,-0.28990147,0.32368603,0.50472134,-0.16013807,1.13237,-0.2522038
SAMPLE 1696,-0.26453736,0.3096348,-0.25916,-0.7318026,-0.7766146,-0.10066645,0.0034328834,-0.19669634,1.0463622,-0.0012515337
SAMPLE 1697,-0.33258617,0.20820539,-0.23865677,-0.6917831,-0.7258843,-0.076042846,-0.1067056,-0.15178537,1.0127859,0.014820578
SAMPLE 1698,-0.3186298,0.48101732,0.9455054,-0.29719335,-0.6115409,0.15339328,0.2296514,-0.2140439,0.9663699,0.19668739
SAMPLE 1699,-0.37436953,0.13992514,-0.24176091,-0.628336,-0.7019355,-0.3801538,-0.10308316,-0.10319389,1.3081285,0.1506005
SAMPLE 1700,-0.38712198,0.36571622,0.79118484,-0.5816242,-0.59554327,0.29312348,0.35555026,-0.18389745,1.0377698,0.17302504
SAMPLE 1701,-0.025947876,0.63140154,-0.31048995,-0.40196267,-0.09196863,-0.35976973,0.18468691,-0.3925587,1.1041181,0.43816492
SAMPLE 1702,-0.38478845,0.20903581,0.28661558,-0.5461796,-0.85532,0.34274286,0.27451617,-0.22206321,0.97695655,-0.034699675
SAMPLE 1703,-0.2577387,0.29808703,-0.2775851,-0.7572221,-0.59324425,-0.18788846,0.16407065,-0.15870418,1.1839942,-0.07046845
SAMPLE 1704,-0.2537564,0.31144097,-0.28054842,-0.85216814,-0.8939641,-0.17181684,0.14893028,-0.16537264,1.028662,-0.10170462
SAMPLE 1705,-0.24659076,0.34327212,-0.28783843,-0.8609879,-0.9725877,-0.14496139,0.19084409,-0.18137349,0.9645012,-0.06523636
SAMPLE 1706,-0.3078088,0.23871152,-0.24112597,-0.7530554,-0.70837003,-0.20125733,0.13292128,-0.1176636,1.1228126,-0.119927205
SAMPLE 1707,-0.25335076,0.33147952,-0.28812164,-0.83004475,-0.93319005,-0.18599108,0.22993861,-0.167241,1.0576351,-0.043105938
SAMPLE 1708,-0.28995052,0.44359952,0.40039995,-0.73155713,-0.48341078,0.24904592,0.32302168,-0.24108829,1.1203051,0.19742227
SAMPLE 1709,-0.39348304,0.5325317,0.2770664,-0.3084651,-0.9642761,-0.97701144,-0.1818587,-0.023111997,1.5128464,0.46783546
SAMPLE 1710,-0.26009446,0.31912652,-0.23093812,-0.64431685,-1.005017,-0.2433666,0.24278504,-0.17093265,1.1849672,-0.100230314
SAMPLE 1711,-0.3131809,0.31656325,-0.23502968,-0.8002912,-0.8382581,-0.16992447,0.20972309,-0.16397806,0.95698965,-0.06592958
SAMPLE 1712,0.03194814,0.66997015,-0.31925625,-0.3366133,0.07804928,-0.27878794,0.11814896,-0.45280007,0.9804408,0.4402326
SAMPLE 1713,-0.37440214,0.40281832,-0.19253126,-0.4909751,-0.6446887,0.39014572,0.37313142,-0.25082135,0.9413064,-0.04271456
SAMPLE 1714,-0.33230636,0.22891887,-0.28925776,-0.66405755,-0.6876986,-0.13044699,-0.09020483,-0.16707315,1.0085706,-0.022771955
SAMPLE 1715,-0.29874372,0.27634954,-0.35898954,-0.83025515,-1.1930752,-0.22185802,0.35557508,-0.09282069,0.83663714,-0.06189792
SAMPLE 1716,-0.2919986,0.17195837,-0.53620756,-0.011525338,-1.0790488,-0.8210102,0.43555176,-0.08453089,1.1475338,-0.087416135
SAMPLE 1717,-0.22405843,0.19152096,-0.4442039,-0.2716199,-0.9071005,-0.42915398,0.33917534,-0.15046386,1.0015956,-0.072712116
SAMPLE 1718,-0.19985934,0.19464448,-0.5705503,0.16650215,-0.70179725,-0.66041523,0.33951423,-0.19313747,0.8967256,-0.056256093
SAMPLE 1719,-0.32278407,0.31003305,-0.33489543,-0.8370128,-1.2327164,-0.23220105,0.378117,-0.08524318,0.8219274,-0.017801614
SAMPLE 1720,-0.23711473,0.12577645,-0.53071773,-0.09693262,-0.78463393,-0.71935815,0.3846195,-0.13604231,1.0342181,-0.076704636
SAMPLE 1721,-0.25583377,0.16381396,-0.5228999,-0.15982784,-0.9588822,-0.5831011,0.42510328,-0.13804331,0.9998574,-0.00920043
SAMPLE 1722,-0.3306884,0.26692933,-0.47574753,-0.81983626,-1.2919896,-0.34586358,0.41381425,-0.0739723,0.8080868,-0.03417613
SAMPLE 1723,-0.32352492,0.31440437,-0.30810878,-0.85469353,-1.2034672,-0.15346949,0.32758984,-0.10350567,0.84376305,-0.02942741
SAMPLE 1724,-0.31628942,0.21418963,-0.5826828,0.10593502,-0.9919062,-0.46382132,0.33235943,-0.1010865,1.0260875,-0.13871005
SAMPLE 1725,-0.29600862,0.31764638,-0.39087966,-0.84954756,-1.1630789,-0.19590567,0.30362692,-0.093696706,0.8099636,-0.04004785
SAMPLE 1726,-0.2388745,0.20604247,-0.5688528,0.060888045,-0.8827998,-0.97338665,0.45144624,-0.129819,1.0057942,-0.060202394
SAMPLE 1727,-0.31050384,0.06971288,-0.56860524,0.17646497,-0.74641246,-0.50354373,0.2616928,-0.09421773,0.78203034,0.072951056
SAMPLE 1728,-0.3016215,0.32598686,-0.3711507,-0.7996849,-1.302393,-0.1741264,0.33042857,-0.10740577,0.7701034,-0.0047730478
SAMPLE 1729,-0.24706714,0.1160298,-0.4700988,-0.13670675,-0.9203287,-0.4808917,0.23255205,-0.08845466,1.119004,-0.2162958
SAMPLE 1730,-0.3476607,0.22582093,-0.26617238,-0.72997844,-0.85855067,-0.3487405,-0.043189563,-0.09976713,1.2355977,0.083130516
SAMPLE 1731,-0.38259897,0.3770938,-0.070474416,-0.23617537,-0.23016493,-0.4037134,0.7145969,-0.06448804,1.6861848,0.027130924
SAMPLE 1732,-0.18147013,0.018334245,0.061836485,0.06752559,-0.13938218,0.15440552,-0.5479569,-0.4145069,0.9659358,0.34127828
SAMPLE 1733,-0.3551896,0.478012,0.13797328,-0.38387144,-0.90845037,-0.6249702,-0.22886157,-0.048796527,1.4110695,0.30904967
SAMPLE 1734,-0.272218,0.3002323,-0.3018027,-0.75308913,-0.85586005,-0.10920808,0.21052697,-0.1616148,0.93179375,-0.092577025
SAMPLE 1735,0.27190894,1.0117087,0.3382544,-0.53736913,0.19740911,0.15469302,0.1128792,-0.60971147,0.9380182,0.6112538
SAMPLE 1736,-0.40360624,0.305018,1.1052489,-0.48582503,-0.6377819,0.19472854,0.18296866,-0.15036398,1.0090969,0.15782018
SAMPLE 1737,-0.23289791,0.3716026,-0.024360267,0.21204385,-0.97112095,-0.21295106,0.7460215,-0.12255217,1.2343361,-0.11546494
SAMPLE 1738,-0.2926677,0.3068139,-0.34579453,-0.81864643,-0.4628178,-0.26983675,0.33493593,-0.12938322,1.154534,-0.05169384
SAMPLE 1739,-0.29363528,0.14456397,-0.5020506,-0.059619438,-0.96744376,-0.92064387,0.45114428,-0.10173131,1.1824455,-0.028438872
SAMPLE 1740,-0.15312009,0.22981694,-0.51245296,-0.05390436,-0.7826403,-0.57427174,0.17939392,-0.1499963,0.8864243,-0.14912301
SAMPLE 1741,-0.27623358,0.29784077,-0.36654165,-0.8730557,-1.2546202,-0.19501244,0.3095303,-0.11524694,0.7814379,-0.038241092
SAMPLE 1742,-0.32630125,0.26548266,-0.38122508,-0.8328223,-1.0991317,-0.29776356,0.3417168,-0.09335363,0.8822472,-0.02367503
SAMPLE 1743,-0.30441493,0.24158019,-0.42711854,-0.65860504,-1.1207576,-0.26795492,0.35797432,-0.119641006,0.89401466,-0.08659123
SAMPLE 1744,-0.21952899,0.15699689,-0.55309576,-0.06394356,-0.8975463,-0.7964968,0.40455544,-0.1548138,1.0705339,-0.061898
SAMPLE 1745,-0.28397655,0.139082,-0.46431106,-0.13964313,-0.92239016,-0.31137234,0.33242932,-0.11518981,0.9661694,-0.078458115
SAMPLE 1746,-0.31771606,0.27311283,-0.4136533,-0.7681853,-1.229847,-0.20930365,0.34835207,-0.0899638,0.809878,-0.030875817
SAMPLE 1747,-0.31217435,0.16905357,-0.47626352,0.043534987,-1.0289932,-0.8924257,0.3548062,-0.07791128,1.1755892,0.14281318
SAMPLE 1748,-0.31324404,0.29618987,-0.39807948,-0.8470582,-1.2630194,-0.24997757,0.37522885,-0.0754356,0.7950647,-0.046909064
SAMPLE 1749,-0.27403712,0.20659608,-0.46060982,-0.14371985,-0.78335845,-0.45742103,0.3139093,-0.11865905,1.0776111,-0.14561306
SAMPLE 1750,-0.2511305,0.16023643,-0.5978542,0.035647523,-0.839523,-0.7369308,0.3824318,-0.12812707,0.96204305,-0.099546045
SAMPLE 1751,-0.26944342,0.19149299,-0.4726013,-0.17338975,-1.0726647,-0.55290484,0.3783656,-0.1304553,0.9714484,-0.038671765
SAMPLE 1752,-0.41563773,0.41944146,0.07440904,-0.6697675,-0.8715388,0.30225965,0.489464,-0.16643776,0.8163472,-0.06311659
SAMPLE 1753,-0.5289476,0.5269689,0.26157868,-0.7046429,-0.68640006,0.66194797,0.72767097,-0.1918836,0.80022764,-0.031604953
SAMPLE 1754,-0.37442625,0.12819885,-0.25505176,0.005001076,-0.8085886,-0.008552222,0.08013106,-0.15946814,1.1759514,0.13434845
SAMPLE 1755,-0.36179435,0.24117005,-0.071398094,-0.7326319,-0.70667964,-0.39374545,-0.07498446,-0.09053619,1.2874659,0.082761616
SAMPLE 1756,-0.33338562,0.22748417,-0.09308661,-0.71632844,-0.7033101,-0.35496294,-0.05054089,-0.12844448,1.2513921,0.08532805
SAMPLE 1757,-0.36817676,0.36325032,-0.04893626,-0.56809336,-0.6785532,0.343755,0.46798638,-0.21617211,0.83209956,-0.1551543
SAMPLE 1758,-0.3074004,0.42521793,0.38155356,-0.7241104,-0.45949158,0.34384957,0.36387745,-0.24322778,1.0382206,0.15527476
SAMPLE 1759,-0.32597452,0.4081584,-0.008454088,-0.5612529,-0.9372143,-0.08348889,0.40607396,-0.14309199,1.2371515,-0.002408422
SAMPLE 1760,-0.17624108,0.5609487,-0.12170931,-0.041333668,-0.63338816,-0.25410566,0.1519976,-0.3182784,1.397706,0.06246564
SAMPLE 1761,0.10428434,0.44145256,-0.34871483,0.30897543,-0.49219528,-0.28070062,0.064683914,-0.41200584,1.1710358,-0.25408104
SAMPLE 1762,-0.4108022,0.05436474,-0.12745059,0.19821243,-0.6602159,-0.006016172,-0.0011292889,-0.090507716,1.2217695,0.28180367
SAMPLE 1763,-0.22811171,0.3065923,-0.30655813,-0.71906215,-0.6980403,-0.13782261,0.12540288,-0.18473896,1.1043893,-0.082233325
SAMPLE 1764,-0.036756903,0.39878514,-0.32818466,0.14175935,-0.52793676,-0.17473798,0.05995404,-0.33858064,1.0025356,-0.089140154
SAMPLE 1765,-0.3612215,0.09073743,-0.21511684,0.048934273,-0.6872917,0.098549016,0.006257799,-0.1584123,1.1226859,0.26773307
SAMPLE 1766,-0.25606143,0.2891881,-0.24247833,-0.8434114,-0.91824687,-0.17236812,0.15654518,-0.14208508,1.0378847,-0.11251975
SAMPLE 1767,-0.33331758,0.34335026,0.020439407,-0.7937763,-0.33060488,0.2215806,0.52082145,-0.1220087,1.0772867,-0.10787663
SAMPLE 1768,-0.38547128,0.3583245,0.013200915,-0.6934629,-0.33474246,0.22403464,0.51155883,-0.13671668,1.0909882,-0.1846314
SAMPLE 1769,-0.3536176,0.33809763,0.045071542,-0.6436335,-0.4391992,0.21591257,0.49293056,-0.13002868,1.1384783,-0.13583995
SAMPLE 1770,-0.41449428,0.34671873,0.051823597,-0.63104767,-0.36373547,0.22301313,0.4983815,-0.11166741,1.1384964,-0.12768368
SAMPLE 1771,-0.3162391,0.41687292,0.39198527,-0.30590168,-0.49769816,0.37602976,0.5732729,-0.13796403,1.0926157,-0.2867589
SAMPLE 1772,-0.32344875,0.35036534,-0.050424207,-0.7961424,-0.33639833,0.15720311,0.47234863,-0.16313244,1.0474514,-0.082290895
SAMPLE 1773,-0.34867105,0.38948163,-0.022950638,-0.77106047,-0.29790273,0.19812639,0.43592867,-0.1478318,1.018283,-0.18177824
SAMPLE 1774,-0.30453312,0.38664076,-0.14383762,-0.4197198,-0.4102931,-0.05883714,0.3364034,-0.20573294,1.230357,-0.17736422
SAMPLE 1775,-0.21390638,0.28514087,-0.5302212,-0.111659,-0.8603496,-0.53638643,0.35731903,-0.22583245,1.0286467,-0.034722533
SAMPLE 1776,-0.32604474,0.5137609,0.1292452,-0.61419344,-0.3227795,0.23291178,0.65075,-0.18049854,1.2429571,0.016982809
SAMPLE 1777,-0.28777733,0.31385612,-0.4159167,-0.84186727,-1.2384418,-0.20154044,0.32045662,-0.092705965,0.7567063,-0.03488089
SAMPLE 1778,-0.29887828,0.08526068,-0.6635954,0.15935554,-0.7134435,-0.78861636,0.17601871,-0.13838705,0.8474685,0.086600184
SAMPLE 1779,-0.29994676,0.10506502,-0.5162632,-0.0031273544,-0.79399896,-0.41429472,0.2729873,-0.16074087,0.9049298,0.10448965
SAMPLE 1780,-0.312795,0.1677313,-0.41383472,0.13902014,-1.0159192,-0.72145,0.32276857,-0.04866674,1.0518061,-0.04522281
SAMPLE 1781,-0.18649,0.1400128,-0.44550425,-0.22102647,-0.8957605,-0.70387614,0.26857913,-0.14731535,1.0508238,-0.103023924
SAMPLE 1782,-0.28851292,0.1342431,-0.5459598,0.015610479,-0.97974855,-0.74974597,0.3925093,-0.089299984,1.1280206,-0.07979651
SAMPLE 1783,-0.29178652,0.22952347,-0.463072,-0.23796795,-1.1200413,-0.49743506,0.44407725,-0.0879949,1.0682094,-0.097811945
SAMPLE 1784,-0.29967228,0.20662354,-0.5507367,-0.017297316,-0.7676738,-0.5953346,0.29074073,-0.15007967,1.0369754,0.09833229
SAMPLE 1785,-0.2993328,0.33218706,-0.34746283,-0.8426894,-1.2413893,-0.15824926,0.35181975,-0.108110465,0.7757357,-0.024894847
SAMPLE 1786,-0.2981393,0.2868047,-0.4220843,-0.7445571,-1.2609191,-0.2343647,0.38311362,-0.103022136,0.77638805,-0.047601204
SAMPLE 1787,-0.26040447,0.10277877,-0.5222381,0.07600821,-0.9951359,-0.7445751,0.29469663,-0.09946107,0.91296715,-0.0592184
SAMPLE 1788,-0.18735209,0.11463429,-0.5274371,-0.09961302,-0.95569855,-0.6656635,0.3178491,-0.11738468,0.9043618,-0.1909331
SAMPLE 1789,-0.2425765,0.15452333,-0.6237405,0.15351412,-0.8306355,-0.7586279,0.39561787,-0.18786648,0.9954159,-0.11935724
SAMPLE 1790,-0.31091532,0.27960637,-0.42575148,-0.6789995,-1.2979748,-0.37186617,0.42641234,-0.07483578,0.82316774,-0.037212923
SAMPLE 1791,-0.2961773,0.23584528,-0.41323835,-0.61624116,-1.1909589,-0.28233874,0.35426468,-0.11053919,0.86799014,-0.0282614
SAMPLE 1792,-0.2703317,0.25663,-0.39145818,0.0223331,-1.1190015,-0.999381,0.47917405,-0.07352985,1.169892,-0.0009854917
SAMPLE 1793,-0.31776008,0.24575916,-0.39355528,-0.67845154,-1.1519942,-0.3177843,0.33591866,-0.080715336,0.9417816,-0.048326466
SAMPLE 1794,-0.28539118,0.1642411,-0.5509521,0.09773704,-0.92221516,-0.56127214,0.3277304,-0.14757688,0.95847183,0.004289162
SAMPLE 1795,0.031269662,0.42479503,-0.33612704,0.41442335,-0.6385253,-0.4362821,0.09775355,-0.39719862,1.1940787,-0.20202586
SAMPLE 1796,-0.28052184,0.3057314,-0.14547026,0.046296287,-0.9244038,0.273912,0.16567697,-0.23024023,0.31947616,-0.05768862
SAMPLE 1797,-0.3706162,0.59405166,0.069566086,-0.095928304,-1.1524909,-0.6945813,-0.04178841,-0.10615526,1.3346459,0.40655622
SAMPLE 1798,-0.31021512,0.34162894,-0.27169174,-0.5258674,-0.4264618,0.3349605,0.49213332,-0.19674997,0.81107455,-0.0032408328
SAMPLE 1799,0.12376598,0.45602012,-0.26741347,0.3808778,-0.48925653,-0.18524194,-0.013114377,-0.4424843,1.0378778,-0.24309197
SAMPLE 1800,-0.35152,0.061849143,-0.37587503,0.07045881,-0.48805672,0.094826736,-0.07565575,-0.21096703,1.1665535,0.32250714
SAMPLE 1801,-0.40006012,0.09568525,-0.16896982,0.39397067,-0.64375556,0.05464898,0.041112505,-0.18090479,1.1006037,0.25815997
SAMPLE 1802,-0.35796922,0.03888264,-0.30296168,0.038860235,-0.47287214,0.15389393,-0.019593613,-0.1686173,1.1130059,0.24950044
SAMPLE 1803,-0.32322383,0.08969255,-0.23839447,0.08275292,-0.4596815,0.15254192,-0.046227373,-0.2461718,1.1200626,0.25259504
SAMPLE 1804,-0.34873036,0.258518,-0.15926652,0.15108523,-0.68335146,-0.16323546,-0.019420212,-0.16453928,1.3117272,0.33321607
SAMPLE 1805,-0.33117363,0.114993244,-0.17631657,-0.005998041,-0.4997975,0.09617993,-0.034338098,-0.18162422,1.1816914,0.17465402
SAMPLE 1806,-0.3843481,0.24132253,-0.18836308,0.24542919,-0.58202726,-0.19333163,0.1179173,-0.13487072,1.3786831,0.11991328
SAMPLE 1807,-0.39521858,0.12607071,-0.13952121,0.065374464,-0.78484064,-0.03228196,0.024657696,-0.12328266,1.3789024,0.19818568
SAMPLE 1808,-0.071258,0.30375737,-0.3944192,0.2962697,-0.52371734,-0.12756266,0.0016680171,-0.3627914,1.1093229,-0.00865794
SAMPLE 1809,0.0669817,0.4913456,-0.26023573,0.30464622,-0.6962518,-0.0968065,0.07243084,-0.4845456,1.0204257,-0.24265552
SAMPLE 1810,-0.36817914,0.09916629,-0.23445232,0.06272532,-0.58536625,0.09789276,-0.0031409594,-0.19789784,1.3006953,0.29018396
SAMPLE 1811,-0.36423114,0.21501082,-0.27867585,0.101339296,-0.72449565,0.013487776,-0.08096898,-0.20979702,1.2296817,0.23326263
SAMPLE 1812,-0.35914293,0.23782933,-0.16634084,-0.04440298,-0.7434013,-0.054499272,0.048900276,-0.16535293,1.3288555,0.2353865
SAMPLE 1813,-0.24089777,0.43905172,-0.29591146,-0.33553645,-0.53871316,-0.24800366,0.31212762,-0.22336085,1.2843992,-0.116156116
SAMPLE 1814,-0.12609242,0.24338257,-0.34696838,0.2701912,-0.45933983,-0.045203038,0.035792384,-0.35013667,1.1382618,-0.03188031
SAMPLE 1815,-0.38991055,0.19623488,-0.15762219,0.21487579,-0.6963302,-0.046791933,-0.15576917,-0.19949469,1.2493714,0.34270164
SAMPLE 1816,-0.28859377,0.46666095,0.15174486,-0.32608804,-1.0941852,-0.4812071,0.6171918,-0.076290905,1.5590917,0.04684821
SAMPLE 1817,-0.26266226,0.4065402,-0.05705019,-0.31553793,-0.652565,-0.2814993,0.30445597,-0.18473138,1.4977907,-0.0017251722
SAMPLE 1818,0.025398245,0.46042505,-0.112441204,0.2901804,-0.5097787,-0.13976318,-0.098822065,-0.48009014,1.3631155,-0.123028755
SAMPLE 1819,-0.33892325,0.23708075,-0.21555369,0.21241538,-0.76399064,-0.1305601,-0.0714479,-0.26081604,1.3054028,0.23039447
